Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
integrateddynamics:logic_director, Logic Director, item.items.integrateddynamics.logic_director, false, org.cyclops.cyclopscore.config.configurable.ConfigurableItem
integratedtunnels:part_interface_energy_item, item.items.integratedtunnels.part_interface_energy_item.name, item.items.integratedtunnels.part_interface_energy_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_energy_item, item.items.integratedtunnels.part_importer_energy_item.name, item.items.integratedtunnels.part_importer_energy_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_energy_item, item.items.integratedtunnels.part_exporter_energy_item.name, item.items.integratedtunnels.part_exporter_energy_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_world_energy_item, item.items.integratedtunnels.part_importer_world_energy_item.name, item.items.integratedtunnels.part_importer_world_energy_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_world_energy_item, item.items.integratedtunnels.part_exporter_world_energy_item.name, item.items.integratedtunnels.part_exporter_world_energy_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_interface_item_item, item.items.integratedtunnels.part_interface_item_item.name, item.items.integratedtunnels.part_interface_item_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_item_item, item.items.integratedtunnels.part_importer_item_item.name, item.items.integratedtunnels.part_importer_item_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_item_item, item.items.integratedtunnels.part_exporter_item_item.name, item.items.integratedtunnels.part_exporter_item_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_world_item_item, item.items.integratedtunnels.part_importer_world_item_item.name, item.items.integratedtunnels.part_importer_world_item_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_world_item_item, item.items.integratedtunnels.part_exporter_world_item_item.name, item.items.integratedtunnels.part_exporter_world_item_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_interface_fluid_item, item.items.integratedtunnels.part_interface_fluid_item.name, item.items.integratedtunnels.part_interface_fluid_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_fluid_item, item.items.integratedtunnels.part_importer_fluid_item.name, item.items.integratedtunnels.part_importer_fluid_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_fluid_item, item.items.integratedtunnels.part_exporter_fluid_item.name, item.items.integratedtunnels.part_exporter_fluid_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_world_fluid_item, item.items.integratedtunnels.part_importer_world_fluid_item.name, item.items.integratedtunnels.part_importer_world_fluid_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_world_fluid_item, item.items.integratedtunnels.part_exporter_world_fluid_item.name, item.items.integratedtunnels.part_exporter_world_fluid_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_importer_world_block_item, item.items.integratedtunnels.part_importer_world_block_item.name, item.items.integratedtunnels.part_importer_world_block_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_exporter_world_block_item, item.items.integratedtunnels.part_exporter_world_block_item.name, item.items.integratedtunnels.part_exporter_world_block_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
integratedtunnels:part_player_simulator_item, item.items.integratedtunnels.part_player_simulator_item.name, item.items.integratedtunnels.part_player_simulator_item, false, org.cyclops.integrateddynamics.core.item.ItemPart
mob_grinding_utils:spikes, Iron Spikes, tile.mob_grinding_utils.spikes, true, mob_grinding_utils.ModBlocks$4
mob_grinding_utils:fan, Mob Fan, tile.mob_grinding_utils.fan, true, mob_grinding_utils.ModBlocks$1
mob_grinding_utils:absorption_hopper, Absorption Hopper, tile.mob_grinding_utils.absorption_hopper, true, mob_grinding_utils.ModBlocks$3
mob_grinding_utils:tank, Singularity Tank, tile.mob_grinding_utils.tank, true, mob_grinding_utils.ModBlocks$5
mob_grinding_utils:tank_sink, XP Drain Singularity Tank, tile.mob_grinding_utils.tank_sink, true, mob_grinding_utils.ModBlocks$6
mob_grinding_utils:xp_tap, XP Tap, tile.mob_grinding_utils.xp_tap, true, mob_grinding_utils.ModBlocks$7
mob_grinding_utils:wither_muffler, Wither Boss Death Muffler, tile.mob_grinding_utils.wither_muffler, true, mob_grinding_utils.ModBlocks$8
mob_grinding_utils:dragon_muffler, Ender Dragon Death Muffler, tile.mob_grinding_utils.dragon_muffler, true, mob_grinding_utils.ModBlocks$9
mob_grinding_utils:saw, Mob Masher, tile.mob_grinding_utils.saw, true, mob_grinding_utils.ModBlocks$2
mob_grinding_utils:dark_oak_stone, Dark Oak Stone, tile.mob_grinding_utils.dark_oak_stone, true, mob_grinding_utils.ModBlocks$10
mob_grinding_utils:fan_upgrade:0, Mob Fan Upgrade, item.mob_grinding_utils.fan_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:fan_upgrade:1, Mob Fan Upgrade, item.mob_grinding_utils.fan_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:fan_upgrade:2, Mob Fan Upgrade, item.mob_grinding_utils.fan_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:absorption_upgrade:0, Absorption Radius Upgrade, item.mob_grinding_utils.absorption_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:mob_swab, Mob Swab, item.mob_grinding_utils.mob_swab, false, mob_grinding_utils.items.ItemMobSwab
mob_grinding_utils:gm_chicken_feed, GM Chicken Feed, item.mob_grinding_utils.gm_chicken_feed, false, mob_grinding_utils.items.ItemGMChickenFeed
mob_grinding_utils:saw_upgrade:0, Mob Masher Upgrade, item.mob_grinding_utils.saw_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:saw_upgrade:1, Mob Masher Upgrade, item.mob_grinding_utils.saw_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:saw_upgrade:2, Mob Masher Upgrade, item.mob_grinding_utils.saw_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:saw_upgrade:3, Mob Masher Upgrade, item.mob_grinding_utils.saw_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:saw_upgrade:4, Mob Masher Upgrade, item.mob_grinding_utils.saw_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:saw_upgrade:5, Mob Masher Upgrade, item.mob_grinding_utils.saw_upgrade, false, net.minecraft.item.ItemStack
mob_grinding_utils:null_sword, Imaginary Not Here Sword, item.mob_grinding_utils.null_sword, false, mob_grinding_utils.items.ItemImaginaryInvisibleNotReallyThereSword
openglider:hang_glider_part:0, Glider Wing (Left), item.openglider:hang_glider_part.wing_left, false, net.minecraft.item.ItemStack
openglider:hang_glider_part:1, Glider Wing (Right), item.openglider:hang_glider_part.wing_right, false, net.minecraft.item.ItemStack
openglider:hang_glider_part:2, Scaffolding, item.openglider:hang_glider_part.scaffolding, false, net.minecraft.item.ItemStack
openglider:hang_glider_basic, Hang Glider, item.openglider:hang_glider_basic, false, gr8pefish.openglider.common.item.ItemHangGliderBasic
openglider:hang_glider_advanced, Advanced Hang Glider, item.openglider:hang_glider_advanced, false, gr8pefish.openglider.common.item.ItemHangGliderAdvanced
quantumstorage:crate, Crate, item.quantumstorage.crate, false, QuantumStorage.items.ItemCrate
quantumstorage:upgrade:0, Render Upgrade, item.quantumstorage.upgrade.render, false, net.minecraft.item.ItemStack
quantumstorage:upgrade:1, Void Upgrade, item.quantumstorage.upgrade.void, false, net.minecraft.item.ItemStack
quantumstorage:upgrade:2, Creative Upgrade, item.quantumstorage.upgrade.creative, false, net.minecraft.item.ItemStack
quantumstorage:upgrade:3, Infinite Water Upgrade, item.quantumstorage.upgrade.water, false, net.minecraft.item.ItemStack
quantumstorage:quantum_battery, Quantum Battery, item.quantumstorage.quantum_battery, false, QuantumStorage.items.ItemQuantumBattery
thuttech:devicelinker:0, Device Linker, item.devicelinker, false, net.minecraft.item.ItemStack
thuttech:devicelinker:0, ThutTech Manual, item.writtenBook, false, net.minecraft.item.ItemStack
thuttech:lift:0, Elevator, tile.lift, true, net.minecraft.item.ItemStack
thuttech:lift:1, Elevator Controller Block, tile.liftcontroller, true, net.minecraft.item.ItemStack
twilightforest:naga_scale, Naga Scale, item.nagaScale, false, twilightforest.item.ItemTF
twilightforest:naga_chestplate, Naga Scale Tunic, item.plateNaga, false, twilightforest.item.ItemTFNagaArmor
twilightforest:naga_leggings, Naga Scale Leggings, item.legsNaga, false, twilightforest.item.ItemTFNagaArmor
twilightforest:twilight_scepter, Scepter of Twilight, item.scepterTwilight, false, twilightforest.item.ItemTFTwilightWand
twilightforest:lifedrain_scepter, Scepter of Life Draining, item.scepterLifeDrain, false, twilightforest.item.ItemTFScepterLifeDrain
twilightforest:zombie_scepter, Zombie Scepter, item.scepterZombie, false, twilightforest.item.ItemTFZombieWand
twilightforest:ore_meter, Ore Meter [WIP], item.oreMeter, false, twilightforest.item.ItemTFOreMeter
twilightforest:magic_map:0, Magic Map, item.magicMap, false, net.minecraft.item.ItemStack
twilightforest:maze_map:0, Maze Map, item.mazeMap, false, net.minecraft.item.ItemStack
twilightforest:ore_map:0, Maze/Ore Map, item.oreMap, false, net.minecraft.item.ItemStack
twilightforest:raven_feather, Raven's Feather, item.tfFeather, false, twilightforest.item.ItemTF
twilightforest:magic_map_focus, Magic Map Focus, item.magicMapFocus, false, twilightforest.item.ItemTF
twilightforest:maze_map_focus, Maze Map Focus, item.mazeMapFocus, false, twilightforest.item.ItemTF
twilightforest:liveroot, Liveroot, item.liveRoot, false, twilightforest.item.ItemTF
twilightforest:ironwood_raw, Raw Ironwood Materials, item.ironwoodRaw, false, twilightforest.item.ItemTF
twilightforest:ironwood_ingot, Ironwood Ingot, item.ironwoodIngot, false, twilightforest.item.ItemTF
twilightforest:ironwood_helmet, Ironwood Helm, item.ironwoodHelm, false, twilightforest.item.ItemTFIronwoodArmor
twilightforest:ironwood_chestplate, Ironwood Plate, item.ironwoodPlate, false, twilightforest.item.ItemTFIronwoodArmor
twilightforest:ironwood_leggings, Ironwood Legs, item.ironwoodLegs, false, twilightforest.item.ItemTFIronwoodArmor
twilightforest:ironwood_boots, Ironwood Boots, item.ironwoodBoots, false, twilightforest.item.ItemTFIronwoodArmor
twilightforest:ironwood_sword, Ironwood Sword, item.ironwoodSword, false, twilightforest.item.ItemTFIronwoodSword
twilightforest:ironwood_shovel, Ironwood Shovel, item.ironwoodShovel, false, twilightforest.item.ItemTFIronwoodShovel
twilightforest:ironwood_pickaxe, Ironwood Pick, item.ironwoodPick, false, twilightforest.item.ItemTFIronwoodPick
twilightforest:ironwood_axe, Ironwood Axe, item.ironwoodAxe, false, twilightforest.item.ItemTFIronwoodAxe
twilightforest:ironwood_hoe, Ironwood Hoe, item.ironwoodHoe, false, twilightforest.item.ItemTFIronwoodHoe
twilightforest:torchberries, Torchberries, item.torchberries, false, twilightforest.item.ItemTF
twilightforest:raw_venison, Raw Venison, item.venisonRaw, false, twilightforest.item.ItemTFFood
twilightforest:cooked_venison, Venison Steak, item.venisonCooked, false, twilightforest.item.ItemTFFood
twilightforest:hydra_chop, Hydra Chop, item.hydraChop, false, twilightforest.item.ItemTFHydraChops
twilightforest:fiery_blood, Fiery Blood, item.fieryBlood, false, twilightforest.item.ItemTF
twilightforest:trophy:0, Naga Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:1, Twilight Lich Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:2, Hydra Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:3, Ur-ghast Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:4, Knight Phantom Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:5, Snow Queen Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:6, Minoshroom Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:trophy:8, Questing Ram Trophy, item.tf_trophy.name, false, net.minecraft.item.ItemStack
twilightforest:fiery_ingot, Fiery Ingot, item.fieryIngot, false, twilightforest.item.ItemTF
twilightforest:fiery_helmet, Fiery Helm, item.fieryHelm, false, twilightforest.item.ItemTFFieryArmor
twilightforest:fiery_chestplate, Fiery Plate, item.fieryPlate, false, twilightforest.item.ItemTFFieryArmor
twilightforest:fiery_leggings, Fiery Legs, item.fieryLegs, false, twilightforest.item.ItemTFFieryArmor
twilightforest:fiery_boots, Fiery Boots, item.fieryBoots, false, twilightforest.item.ItemTFFieryArmor
twilightforest:fiery_sword, Fiery Sword, item.fierySword, false, twilightforest.item.ItemTFFierySword
twilightforest:fiery_pickaxe, Fiery Pick, item.fieryPick, false, twilightforest.item.ItemTFFieryPick
twilightforest:steeleaf_ingot, Steeleaf, item.steeleafIngot, false, twilightforest.item.ItemTF
twilightforest:steeleaf_helmet, Steeleaf Helm, item.steeleafHelm, false, twilightforest.item.ItemTFSteeleafArmor
twilightforest:steeleaf_chestplate, Steeleaf Plate, item.steeleafPlate, false, twilightforest.item.ItemTFSteeleafArmor
twilightforest:steeleaf_leggings, Steeleaf Legs, item.steeleafLegs, false, twilightforest.item.ItemTFSteeleafArmor
twilightforest:steeleaf_boots, Steeleaf Boots, item.steeleafBoots, false, twilightforest.item.ItemTFSteeleafArmor
twilightforest:steeleaf_sword, Steeleaf Sword, item.steeleafSword, false, twilightforest.item.ItemTFSteeleafSword
twilightforest:steeleaf_shovel, Steeleaf Shovel, item.steeleafShovel, false, twilightforest.item.ItemTFSteeleafShovel
twilightforest:steeleaf_pickaxe, Steeleaf Pick, item.steeleafPick, false, twilightforest.item.ItemTFSteeleafPick
twilightforest:steeleaf_axe, Steeleaf Axe, item.steeleafAxe, false, twilightforest.item.ItemTFSteeleafAxe
twilightforest:steeleaf_hoe, Steeleaf Hoe, item.steeleafHoe, false, twilightforest.item.ItemTFSteeleafHoe
twilightforest:minotaur_axe, Minotaur Axe, item.minotaurAxe, false, twilightforest.item.ItemTFMinotaurAxe
twilightforest:mazebreaker_pickaxe, Mazebreaker, item.mazebreakerPick, false, twilightforest.item.ItemTFMazebreakerPick
twilightforest:transformation_powder, Transformation Powder, item.transformPowder, false, twilightforest.item.ItemTFTransformPowder
twilightforest:raw_meef, Raw Meef, item.meefRaw, false, twilightforest.item.ItemTFFood
twilightforest:cooked_meef, Meef Steak, item.meefSteak, false, twilightforest.item.ItemTFFood
twilightforest:meef_stroganoff, Meef Stroganoff, item.meefStroganoff, false, twilightforest.item.ItemTFSoup
twilightforest:maze_wafer, Maze Wafer, item.mazeWafer, false, twilightforest.item.ItemTFFood
twilightforest:magic_map_empty, Blank Magic Map, item.emptyMagicMap, false, twilightforest.item.ItemTFEmptyMagicMap
twilightforest:maze_map_empty, Blank Maze Map, item.emptyMazeMap, false, twilightforest.item.ItemTFEmptyMazeMap
twilightforest:ore_map_empty, Blank Maze/Ore Map, item.emptyOreMap, false, twilightforest.item.ItemTFEmptyMazeMap
twilightforest:ore_magnet, Ore Magnet, item.oreMagnet, false, twilightforest.item.ItemTFOreMagnet
twilightforest:crumble_horn, Crumble Horn, item.crumbleHorn, false, twilightforest.item.ItemTFCrumbleHorn
twilightforest:peacock_fan, Peacock Feather Fan, item.peacockFan, false, twilightforest.item.ItemTFPeacockFan
twilightforest:moonworm_queen, Moonworm Queen, item.moonwormQueen, false, twilightforest.item.ItemTFMoonwormQueen
twilightforest:charm_of_life_1, Charm of Life I, item.charmOfLife1, false, twilightforest.item.ItemTF
twilightforest:charm_of_life_2, Charm of Life II, item.charmOfLife2, false, twilightforest.item.ItemTF
twilightforest:charm_of_keeping_1, Charm of Keeping I, item.charmOfKeeping1, false, twilightforest.item.ItemTF
twilightforest:charm_of_keeping_2, Charm of Keeping II, item.charmOfKeeping2, false, twilightforest.item.ItemTF
twilightforest:charm_of_keeping_3, Charm of Keeping III, item.charmOfKeeping3, false, twilightforest.item.ItemTF
twilightforest:tower_key, Tower Key, item.towerKey, false, twilightforest.item.ItemTFTowerKey
twilightforest:borer_essence, Borer Essence, item.borerEssence, false, twilightforest.item.ItemTF
twilightforest:carminite, Carminite, item.carminite, false, twilightforest.item.ItemTF
twilightforest:experiment_115, Experiment 115, item.experiment115, false, twilightforest.item.ItemTFExperiment115
twilightforest:armor_shard, Armor Shard, item.armorShards, false, twilightforest.item.ItemTF
twilightforest:knightmetal_ingot, Knightmetal Ingot, item.knightMetal, false, twilightforest.item.ItemTF
twilightforest:armor_shard_cluster, Armor Shard Cluster, item.shardCluster, false, twilightforest.item.ItemTF
twilightforest:knightmetal_helmet, Knightly Helm, item.knightlyHelm, false, twilightforest.item.ItemTFKnightlyArmor
twilightforest:knightmetal_chestplate, Knightly Plate, item.knightlyPlate, false, twilightforest.item.ItemTFKnightlyArmor
twilightforest:knightmetal_leggings, Knightly Greaves, item.knightlyLegs, false, twilightforest.item.ItemTFKnightlyArmor
twilightforest:knightmetal_boots, Knightly Boots, item.knightlyBoots, false, twilightforest.item.ItemTFKnightlyArmor
twilightforest:knightmetal_sword, Knightly Sword, item.knightlySword, false, twilightforest.item.ItemTFKnightlySword
twilightforest:knightmetal_pickaxe, Knightly Pick, item.knightlyPick, false, twilightforest.item.ItemTFKnightlyPick
twilightforest:knightmetal_axe, Knightly Axe, item.knightlyAxe, false, twilightforest.item.ItemTFKnightlyAxe
twilightforest:phantom_helmet, Phantom Helm, item.phantomHelm, false, twilightforest.item.ItemTFPhantomArmor
twilightforest:phantom_chestplate, Phantom Plate, item.phantomPlate, false, twilightforest.item.ItemTFPhantomArmor
twilightforest:lamp_of_cinders, Lamp of Cinders, item.lampOfCinders, false, twilightforest.item.ItemTFLampOfCinders
twilightforest:fiery_tears, Fiery Tears, item.fieryTears, false, twilightforest.item.ItemTF
twilightforest:alpha_fur, Alpha Yeti Fur, item.alphaFur, false, twilightforest.item.ItemTF
twilightforest:yeti_helmet, Yeti Horned Helm, item.yetiHelm, false, twilightforest.item.ItemTFYetiArmor
twilightforest:yeti_chestplate, Yeti Jacket, item.yetiPlate, false, twilightforest.item.ItemTFYetiArmor
twilightforest:yeti_leggings, Yeti Leggings, item.yetiLegs, false, twilightforest.item.ItemTFYetiArmor
twilightforest:yeti_boots, Yeti Boots, item.yetiBoots, false, twilightforest.item.ItemTFYetiArmor
twilightforest:ice_bomb, Ice Bomb, item.iceBomb, false, twilightforest.item.ItemTFIceBomb
twilightforest:arctic_fur, Arctic Fur, item.arcticFur, false, twilightforest.item.ItemTF
twilightforest:arctic_helmet, Arctic Hood, item.arcticHelm, false, twilightforest.item.ItemTFArcticArmor
twilightforest:arctic_chestplate, Arctic Jacket, item.arcticPlate, false, twilightforest.item.ItemTFArcticArmor
twilightforest:arctic_leggings, Arctic Leggings, item.arcticLegs, false, twilightforest.item.ItemTFArcticArmor
twilightforest:arctic_boots, Arctic Boots, item.arcticBoots, false, twilightforest.item.ItemTFArcticArmor
twilightforest:magic_beans, Magic Beans, item.magicBeans, false, twilightforest.item.ItemTFMagicBeans
twilightforest:giant_pickaxe, Giant's Pickaxe, item.giantPick, false, twilightforest.item.ItemTFGiantPick
twilightforest:giant_sword, Giant's Sword, item.giantSword, false, twilightforest.item.ItemTFGiantSword
twilightforest:triple_bow, Tri-bow, item.tripleBow, false, twilightforest.item.ItemTFTripleBow
twilightforest:seeker_bow, Seeker Bow, item.seekerBow, false, twilightforest.item.ItemTFSeekerBow
twilightforest:ice_bow, Ice Bow, item.iceBow, false, twilightforest.item.ItemTFIceBow
twilightforest:ender_bow, Ender Bow, item.enderBow, false, twilightforest.item.ItemTFEnderBow
twilightforest:ice_sword, Ice Sword, item.iceSword, false, twilightforest.item.ItemTFIceSword
twilightforest:glass_sword, Glass Sword, item.glassSword, false, twilightforest.item.ItemTFGlassSword
twilightforest:knightmetal_ring, Knightmetal Loop, item.knightmetalRing, false, twilightforest.item.ItemTF
twilightforest:block_and_chain, Block and Chain, item.chainBlock, false, twilightforest.item.ItemTFChainBlock
twilightforest:cube_talisman, Talisman of the Cube, item.cubeTalisman, false, twilightforest.item.ItemTF
twilightforest:cube_of_annihilation, Cube of Annihilation, item.cubeOfAnnihilation, false, twilightforest.item.ItemTFCubeOfAnnihilation
twilightforest:twilight_log:0, Twilight Oak Wood, tile.TFLog.0, true, net.minecraft.item.ItemStack
twilightforest:twilight_log:1, Canopy Tree Wood, tile.TFLog.1, true, net.minecraft.item.ItemStack
twilightforest:twilight_log:2, Mangrove Wood, tile.TFLog.2, true, net.minecraft.item.ItemStack
twilightforest:twilight_log:3, Darkwood Wood, tile.TFLog.3, true, net.minecraft.item.ItemStack
twilightforest:root:0, Roots, tile.TFRoots.0, true, net.minecraft.item.ItemStack
twilightforest:root:1, Liveroots, tile.TFRoots.1, true, net.minecraft.item.ItemStack
twilightforest:twilight_leaves:0, Twilight Oak Leaves, tile.TFLeaves.0, true, net.minecraft.item.ItemStack
twilightforest:twilight_leaves:1, Canopy Tree Leaves, tile.TFLeaves.1, true, net.minecraft.item.ItemStack
twilightforest:twilight_leaves:2, Mangrove Leaves, tile.TFLeaves.2, true, net.minecraft.item.ItemStack
twilightforest:twilight_leaves:3, Rainbow Oak Leaves, tile.TFLeaves.3, true, net.minecraft.item.ItemStack
twilightforest:firefly, Firefly, tile.TFFirefly, true, twilightforest.item.ItemBlockWearable
twilightforest:cicada, Cicada, tile.TFCicada, true, twilightforest.item.ItemBlockWearable
twilightforest:maze_stone:0, Mazestone, tile.TFMazestone.0, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:1, Mazestone Brick, tile.TFMazestone.1, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:2, Chiseled Mazestone, tile.TFMazestone.2, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:3, Decorative Mazestone Brick, tile.TFMazestone.3, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:4, Cracked Mazestone Brick, tile.TFMazestone.4, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:5, Mossy Mazestone Brick, tile.TFMazestone.5, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:6, Mazestone Mosaic, tile.TFMazestone.6, true, net.minecraft.item.ItemStack
twilightforest:maze_stone:7, Mazestone Border, tile.TFMazestone.7, true, net.minecraft.item.ItemStack
twilightforest:hedge:0, Hedge, tile.TFHedge.0, true, net.minecraft.item.ItemStack
twilightforest:boss_spawner:0, Naga Spawner, tile.TFBossSpawner.0, true, net.minecraft.item.ItemStack
twilightforest:firefly_jar, Firefly Jar, tile.TFFireflyJar, true, net.minecraft.item.ItemBlock
twilightforest:twilight_plant:0, Moss Patch, tile.TFPlant.0, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:1, Mayapple, tile.TFPlant.1, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:2, Clover Patch [WIP], tile.TFPlant.2, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:3, Fiddlehead, tile.TFPlant.3, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:4, Mushgloom, tile.TFPlant.4, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:5, Forest Grass, tile.TFPlant.5, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:6, Dried Bush, tile.TFPlant.6, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:7, Torchberry Plant, tile.TFPlant.7, true, net.minecraft.item.ItemStack
twilightforest:twilight_plant:8, Root Strands, tile.TFPlant.8, true, net.minecraft.item.ItemStack
twilightforest:uncrafting_table, Uncrafting Table, tile.TFUncraftingTable, true, net.minecraft.item.ItemBlock
twilightforest:fire_jet:0, Smoking block, tile.TFFireJet.0, true, net.minecraft.item.ItemStack
twilightforest:fire_jet:3, Fire Jet, tile.TFFireJet.3, true, net.minecraft.item.ItemStack
twilightforest:fire_jet:1, Encased Smoker, tile.TFFireJet.1, true, net.minecraft.item.ItemStack
twilightforest:fire_jet:6, Encased Fire Jet, tile.TFFireJet.6, true, net.minecraft.item.ItemStack
twilightforest:naga_stone:0, Nagastone Head, tile.TFNagastone.0, true, net.minecraft.item.ItemStack
twilightforest:naga_stone:1, Nagastone, tile.TFNagastone.1, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:0, Sickly Twilight Oak Sapling, tile.TFSapling.0, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:1, Canopy Tree Sapling, tile.TFSapling.1, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:2, Twilight Mangrove Sapling, tile.TFSapling.2, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:3, Darkwood Sapling, tile.TFSapling.3, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:4, Robust Twilight Oak Sapling, tile.TFSapling.4, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:5, Tree of Time Sapling, tile.TFSapling.5, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:6, Tree of Transformation Sapling, tile.TFSapling.6, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:7, Miner's Tree Sapling, tile.TFSapling.7, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:8, Sorting Tree Sapling, tile.TFSapling.8, true, net.minecraft.item.ItemStack
twilightforest:twilight_sapling:9, Rainbow Oak Sapling, tile.TFSapling.9, true, net.minecraft.item.ItemStack
twilightforest:moonworm, Moonworm, tile.TFMoonworm, true, twilightforest.item.ItemBlockWearable
twilightforest:magic_log:0, Timewood, tile.TFMagicLog.0, true, net.minecraft.item.ItemStack
twilightforest:magic_log:1, Transwood, tile.TFMagicLog.1, true, net.minecraft.item.ItemStack
twilightforest:magic_log:2, Minewood, tile.TFMagicLog.2, true, net.minecraft.item.ItemStack
twilightforest:magic_log:3, Sortingwood, tile.TFMagicLog.3, true, net.minecraft.item.ItemStack
twilightforest:magic_leaves:0, Timewood Leaves, tile.TFMagicLeaves.0, true, net.minecraft.item.ItemStack
twilightforest:magic_leaves:1, Leaves of Transformation, tile.TFMagicLeaves.1, true, net.minecraft.item.ItemStack
twilightforest:magic_leaves:2, Miner's Leaves, tile.TFMagicLeaves.2, true, net.minecraft.item.ItemStack
twilightforest:magic_leaves:3, Sorting Leaves, tile.TFMagicLeaves.3, true, net.minecraft.item.ItemStack
twilightforest:magic_log_core:0, Timewood Clock, tile.TFMagicLogSpecial.0, true, net.minecraft.item.ItemStack
twilightforest:magic_log_core:1, Heart of Transformation, tile.TFMagicLogSpecial.1, true, net.minecraft.item.ItemStack
twilightforest:magic_log_core:2, Minewood Core, tile.TFMagicLogSpecial.2, true, net.minecraft.item.ItemStack
twilightforest:magic_log_core:3, Sortingwood Engine, tile.TFMagicLogSpecial.3, true, net.minecraft.item.ItemStack
twilightforest:tower_wood:0, Towerwood Planks, tile.TFTowerStone.0, true, net.minecraft.item.ItemStack
twilightforest:tower_wood:1, Encased Towerwood, tile.TFTowerStone.1, true, net.minecraft.item.ItemStack
twilightforest:tower_wood:2, Cracked Towerwood, tile.TFTowerStone.2, true, net.minecraft.item.ItemStack
twilightforest:tower_wood:3, Mossy Towerwood, tile.TFTowerStone.3, true, net.minecraft.item.ItemStack
twilightforest:tower_wood:4, Infested Towerwood, tile.TFTowerStone.4, true, net.minecraft.item.ItemStack
twilightforest:tower_device:0, Reappearing Block, tile.TFTowerDevice.0, true, net.minecraft.item.ItemStack
twilightforest:tower_device:2, Vanishing Block, tile.TFTowerDevice.2, true, net.minecraft.item.ItemStack
twilightforest:tower_device:4, Locked Vanishing Block, tile.TFTowerDevice.4, true, net.minecraft.item.ItemStack
